geo,geo.type,geo.description,download.date,date,mdri,mdri.seas.adj
US-MD,State,MD,2019-12-15,2010-07-01,67,62.3347379765564
US-MD,State,MD,2019-12-15,2010-08-01,70,64.3326184714259
US-MD,State,MD,2019-12-15,2010-09-01,62,66.5136341160098
US-MD,State,MD,2019-12-15,2010-10-01,77,80.0061065283129
US-MD,State,MD,2019-12-15,2010-11-01,51,60.8195237215939
US-MD,State,MD,2019-12-15,2010-12-01,39,49.4267869496908
US-MD,State,MD,2019-12-15,2011-01-01,58,55.0362413400182
US-MD,State,MD,2019-12-15,2011-02-01,60,56.1395360203583
US-MD,State,MD,2019-12-15,2011-03-01,55,48.6958921119901
US-MD,State,MD,2019-12-15,2011-04-01,45,45.036115807394
US-MD,State,MD,2019-12-15,2011-05-01,57,55.1291928497717
US-MD,State,MD,2019-12-15,2011-06-01,58,57.3325747753896
US-MD,State,MD,2019-12-15,2011-07-01,51,47.7041798064987
US-MD,State,MD,2019-12-15,2011-08-01,50,46.2484442688699
US-MD,State,MD,2019-12-15,2011-09-01,45,48.2106940576975
US-MD,State,MD,2019-12-15,2011-10-01,47,49.2794107819913
US-MD,State,MD,2019-12-15,2011-11-01,37,44.3048765145221
US-MD,State,MD,2019-12-15,2011-12-01,36,45.3048271260343
US-MD,State,MD,2019-12-15,2012-01-01,50,47.4474958061264
US-MD,State,MD,2019-12-15,2012-02-01,54,50.477252246141
US-MD,State,MD,2019-12-15,2012-03-01,50,44.7189931988872
US-MD,State,MD,2019-12-15,2012-04-01,45,44.4857847511787
US-MD,State,MD,2019-12-15,2012-05-01,47,44.9938865827529
US-MD,State,MD,2019-12-15,2012-06-01,40,39.4160799677548
US-MD,State,MD,2019-12-15,2012-07-01,38,35.5589246278679
US-MD,State,MD,2019-12-15,2012-08-01,40,37.1079421223163
US-MD,State,MD,2019-12-15,2012-09-01,34,36.3982015833338
US-MD,State,MD,2019-12-15,2012-10-01,30,31.9012303195889
US-MD,State,MD,2019-12-15,2012-11-01,29,34.7746079433721
US-MD,State,MD,2019-12-15,2012-12-01,29,36.130405827918
US-MD,State,MD,2019-12-15,2013-01-01,36,34.2873636892156
US-MD,State,MD,2019-12-15,2013-02-01,32,30.0781522479658
US-MD,State,MD,2019-12-15,2013-03-01,37,33.4764194914162
US-MD,State,MD,2019-12-15,2013-04-01,36,35.2225464719229
US-MD,State,MD,2019-12-15,2013-05-01,35,33.4108032529303
US-MD,State,MD,2019-12-15,2013-06-01,32,31.4704731268789
US-MD,State,MD,2019-12-15,2013-07-01,38,35.4193893409145
US-MD,State,MD,2019-12-15,2013-08-01,33,30.5513429767819
US-MD,State,MD,2019-12-15,2013-09-01,31,33.1110626188132
US-MD,State,MD,2019-12-15,2013-10-01,31,33.2230834454176
US-MD,State,MD,2019-12-15,2013-11-01,32,38.4584437013073
US-MD,State,MD,2019-12-15,2013-12-01,26,32.088929172226
US-MD,State,MD,2019-12-15,2014-01-01,32,30.562552740288
US-MD,State,MD,2019-12-15,2014-02-01,36,33.9516969492456
US-MD,State,MD,2019-12-15,2014-03-01,32,29.2342479079856
US-MD,State,MD,2019-12-15,2014-04-01,32,31.1052970429034
US-MD,State,MD,2019-12-15,2014-05-01,32,30.5259705988316
US-MD,State,MD,2019-12-15,2014-06-01,32,31.3353417539956
US-MD,State,MD,2019-12-15,2014-07-01,34,31.6435936421106
US-MD,State,MD,2019-12-15,2014-08-01,36,33.2022316226633
US-MD,State,MD,2019-12-15,2014-09-01,30,32.0447217916598
US-MD,State,MD,2019-12-15,2014-10-01,26,28.0158035324791
US-MD,State,MD,2019-12-15,2014-11-01,23,27.9331407978238
US-MD,State,MD,2019-12-15,2014-12-01,24,29.3945995043481
US-MD,State,MD,2019-12-15,2015-01-01,28,26.7169463804779
US-MD,State,MD,2019-12-15,2015-02-01,27,25.4984671609263
US-MD,State,MD,2019-12-15,2015-03-01,28,25.6703799234404
US-MD,State,MD,2019-12-15,2015-04-01,27,26.053085751767
US-MD,State,MD,2019-12-15,2015-05-01,29,27.6284413858636
US-MD,State,MD,2019-12-15,2015-06-01,29,28.3086118390224
US-MD,State,MD,2019-12-15,2015-07-01,27,25.1718791267431
US-MD,State,MD,2019-12-15,2015-08-01,30,27.7232207728055
US-MD,State,MD,2019-12-15,2015-09-01,22,23.5663905470324
US-MD,State,MD,2019-12-15,2015-10-01,23,24.8632357102136
US-MD,State,MD,2019-12-15,2015-11-01,18,22.06539134046
US-MD,State,MD,2019-12-15,2015-12-01,23,28.0586038982108
US-MD,State,MD,2019-12-15,2016-01-01,26,24.6647968188433
US-MD,State,MD,2019-12-15,2016-02-01,27,25.4546509348585
US-MD,State,MD,2019-12-15,2016-03-01,30,27.5044676827883
US-MD,State,MD,2019-12-15,2016-04-01,27,25.8262000419772
US-MD,State,MD,2019-12-15,2016-05-01,29,27.7124962044579
US-MD,State,MD,2019-12-15,2016-06-01,25,24.4317496545231
US-MD,State,MD,2019-12-15,2016-07-01,25,23.3077817809192
US-MD,State,MD,2019-12-15,2016-08-01,24,22.3092294161942
US-MD,State,MD,2019-12-15,2016-09-01,22,23.5577925422173
US-MD,State,MD,2019-12-15,2016-10-01,21,22.6839338231477
US-MD,State,MD,2019-12-15,2016-11-01,18,22.0613877162343
US-MD,State,MD,2019-12-15,2016-12-01,17,20.7330810862019
US-MD,State,MD,2019-12-15,2017-01-01,26,24.5233059073705
US-MD,State,MD,2019-12-15,2017-02-01,27,25.4760385217369
US-MD,State,MD,2019-12-15,2017-03-01,24,22.0995271932915
US-MD,State,MD,2019-12-15,2017-04-01,23,21.8544201839397
US-MD,State,MD,2019-12-15,2017-05-01,23,22.2188585209013
US-MD,State,MD,2019-12-15,2017-06-01,23,22.5572426790224
US-MD,State,MD,2019-12-15,2017-07-01,25,23.2601363984284
US-MD,State,MD,2019-12-15,2017-08-01,24,22.3917670317822
US-MD,State,MD,2019-12-15,2017-09-01,19,20.2328243208232
US-MD,State,MD,2019-12-15,2017-10-01,22,23.7215351173334
US-MD,State,MD,2019-12-15,2017-11-01,18,21.9051616819758
US-MD,State,MD,2019-12-15,2017-12-01,18,21.8776745004152
US-MD,State,MD,2019-12-15,2018-01-01,22,20.6740056430627
US-MD,State,MD,2019-12-15,2018-02-01,21,19.9270609209809
US-MD,State,MD,2019-12-15,2018-03-01,22,20.3515218866387
US-MD,State,MD,2019-12-15,2018-04-01,25,23.6514329124572
US-MD,State,MD,2019-12-15,2018-05-01,18,17.5521189290795
US-MD,State,MD,2019-12-15,2018-06-01,20,19.6904956621836
US-MD,State,MD,2019-12-15,2018-07-01,21,19.5270312382239
US-MD,State,MD,2019-12-15,2018-08-01,21,19.6476611909641
US-MD,State,MD,2019-12-15,2018-09-01,21,22.216256215678
US-MD,State,MD,2019-12-15,2018-10-01,18,19.4439783961806
US-MD,State,MD,2019-12-15,2018-11-01,17,20.5636667970311
US-MD,State,MD,2019-12-15,2018-12-01,17,20.5853828936129
US-MD,State,MD,2019-12-15,2019-01-01,22,20.6220291145974
US-MD,State,MD,2019-12-15,2019-02-01,20,19.0619093424321
US-MD,State,MD,2019-12-15,2019-03-01,21,19.4728801029499
US-MD,State,MD,2019-12-15,2019-04-01,20,18.9320597501585
US-MD,State,MD,2019-12-15,2019-05-01,21,20.5098705658057
US-MD,State,MD,2019-12-15,2019-06-01,20,19.7176300435527
US-MD,State,MD,2019-12-15,2019-07-01,22,20.4338830610982
US-MD,State,MD,2019-12-15,2019-08-01,21,19.6798857258414
US-MD,State,MD,2019-12-15,2019-09-01,19,20.043807289224
US-MD,State,MD,2019-12-15,2019-10-01,18,19.4914908084652
US-MD,State,MD,2019-12-15,2019-11-01,17,20.5009676223377
US-ME,State,ME,2019-12-15,2004-02-01,60,51.9387811363929
US-ME,State,ME,2019-12-15,2004-03-01,42,47.4300998856762
US-ME,State,ME,2019-12-15,2004-04-01,23,23.4520452263963
US-ME,State,ME,2019-12-15,2004-05-01,21,22.0075944899065
US-ME,State,ME,2019-12-15,2004-06-01,38,33.3987941545757
US-ME,State,ME,2019-12-15,2004-07-01,33,23.891929225149
US-ME,State,ME,2019-12-15,2004-08-01,34,27.7876045053983
US-ME,State,ME,2019-12-15,2004-09-01,21,22.7394245752461
US-ME,State,ME,2019-12-15,2004-10-01,0,-3.19016566377435
US-ME,State,ME,2019-12-15,2004-11-01,21,29.5825651866321
US-ME,State,ME,2019-12-15,2004-12-01,28,38.6819701685646
US-ME,State,ME,2019-12-15,2005-01-01,16,19.4429425036569
US-ME,State,ME,2019-12-15,2005-02-01,35,27.1777688764229
US-ME,State,ME,2019-12-15,2005-03-01,14,19.1719861224679
US-ME,State,ME,2019-12-15,2005-04-01,26,26.1280134021989
US-ME,State,ME,2019-12-15,2005-05-01,66,66.556696676641
US-ME,State,ME,2019-12-15,2005-06-01,29,25.0388483008724
US-ME,State,ME,2019-12-15,2005-07-01,36,26.6508665637832
US-ME,State,ME,2019-12-15,2005-08-01,38,31.9827874553386
US-ME,State,ME,2019-12-15,2005-09-01,21,22.3621922044806
US-ME,State,ME,2019-12-15,2005-10-01,38,34.9424753023962
US-ME,State,ME,2019-12-15,2005-11-01,13,21.858736820573
US-ME,State,ME,2019-12-15,2005-12-01,0,11.7322363463128
US-ME,State,ME,2019-12-15,2006-01-01,26,28.8397330851045
US-ME,State,ME,2019-12-15,2006-02-01,32,24.5136123332776
US-ME,State,ME,2019-12-15,2006-03-01,16,20.2514872477867
US-ME,State,ME,2019-12-15,2006-04-01,25,24.7784092053271
US-ME,State,ME,2019-12-15,2006-05-01,30,30.1173158585354
US-ME,State,ME,2019-12-15,2006-06-01,25,21.652447276018
US-ME,State,ME,2019-12-15,2006-07-01,33,23.4548857106982
US-ME,State,ME,2019-12-15,2006-08-01,30,24.7457959653004
US-ME,State,ME,2019-12-15,2006-09-01,25,25.7075578942985
US-ME,State,ME,2019-12-15,2006-10-01,25,22.909477727693
US-ME,State,ME,2019-12-15,2006-11-01,26,35.0268598001649
US-ME,State,ME,2019-12-15,2006-12-01,11,22.7922877857682
US-ME,State,ME,2019-12-15,2007-01-01,22,24.5349561950158
US-ME,State,ME,2019-12-15,2007-02-01,32,24.8567548734119
US-ME,State,ME,2019-12-15,2007-03-01,28,30.9520991567698
US-ME,State,ME,2019-12-15,2007-04-01,30,29.4849169754321
US-ME,State,ME,2019-12-15,2007-05-01,24,24.1258235883151
US-ME,State,ME,2019-12-15,2007-06-01,31,28.0107199053807
US-ME,State,ME,2019-12-15,2007-07-01,34,24.1238983101651
US-ME,State,ME,2019-12-15,2007-08-01,58,53.6082904372745
US-ME,State,ME,2019-12-15,2007-09-01,49,49.0694462174995
US-ME,State,ME,2019-12-15,2007-10-01,32,30.5688233131057
US-ME,State,ME,2019-12-15,2007-11-01,27,36.8367061159517
US-ME,State,ME,2019-12-15,2007-12-01,37,48.4561286854657
US-ME,State,ME,2019-12-15,2008-01-01,39,41.0827372893407
US-ME,State,ME,2019-12-15,2008-02-01,60,53.1594249113725
US-ME,State,ME,2019-12-15,2008-03-01,100,102.001970260612
US-ME,State,ME,2019-12-15,2008-04-01,61,60.3644707108862
US-ME,State,ME,2019-12-15,2008-05-01,79,79.1113035383333
US-ME,State,ME,2019-12-15,2008-06-01,64,61.4391889996731
US-ME,State,ME,2019-12-15,2008-07-01,81,70.6702418969244
US-ME,State,ME,2019-12-15,2008-08-01,77,74.1769983891217
US-ME,State,ME,2019-12-15,2008-09-01,79,78.8475651267052
US-ME,State,ME,2019-12-15,2008-10-01,74,72.0039787545956
US-ME,State,ME,2019-12-15,2008-11-01,53,63.0160425717009
US-ME,State,ME,2019-12-15,2008-12-01,63,74.4912622643224
US-ME,State,ME,2019-12-15,2009-01-01,84,85.3342687134652
US-ME,State,ME,2019-12-15,2009-02-01,93,87.2378636549426
US-ME,State,ME,2019-12-15,2009-03-01,81,82.0813306779305
US-ME,State,ME,2019-12-15,2009-04-01,94,92.464181272655
US-ME,State,ME,2019-12-15,2009-05-01,51,51.7477687626121
US-ME,State,ME,2019-12-15,2009-06-01,76,73.2704863941553
US-ME,State,ME,2019-12-15,2009-07-01,75,64.2790323275456
US-ME,State,ME,2019-12-15,2009-08-01,52,51.0548556781053
US-ME,State,ME,2019-12-15,2009-09-01,43,43.2088792459377
US-ME,State,ME,2019-12-15,2009-10-01,67,64.4771015305181
US-ME,State,ME,2019-12-15,2009-11-01,53,62.5276783993916
US-ME,State,ME,2019-12-15,2009-12-01,37,48.840678466018
US-ME,State,ME,2019-12-15,2010-01-01,55,55.3413050956538
US-ME,State,ME,2019-12-15,2010-02-01,60,55.3832366462558
US-ME,State,ME,2019-12-15,2010-03-01,58,57.7418507043457
US-ME,State,ME,2019-12-15,2010-04-01,57,54.9200710152015
US-ME,State,ME,2019-12-15,2010-05-01,48,48.7743912670762
US-ME,State,ME,2019-12-15,2010-06-01,52,50.2048964406043
US-ME,State,ME,2019-12-15,2010-07-01,82,71.5768744907572
US-ME,State,ME,2019-12-15,2010-08-01,42,42.2852890698481
US-ME,State,ME,2019-12-15,2010-09-01,61,60.5256563594429
US-ME,State,ME,2019-12-15,2010-10-01,70,67.756929621839
US-ME,State,ME,2019-12-15,2010-11-01,41,50.43854207921
US-ME,State,ME,2019-12-15,2010-12-01,38,49.5531092755609
US-ME,State,ME,2019-12-15,2011-01-01,54,53.263789670462
US-ME,State,ME,2019-12-15,2011-02-01,51,47.4320821809649
US-ME,State,ME,2019-12-15,2011-03-01,52,50.513878413103
US-ME,State,ME,2019-12-15,2011-04-01,51,48.3596378819805
US-ME,State,ME,2019-12-15,2011-05-01,51,51.1863433645483
US-ME,State,ME,2019-12-15,2011-06-01,50,48.8639381635012
US-ME,State,ME,2019-12-15,2011-07-01,46,37.2437609946887
US-ME,State,ME,2019-12-15,2011-08-01,43,43.3390785084173
US-ME,State,ME,2019-12-15,2011-09-01,50,49.2484006541155
US-ME,State,ME,2019-12-15,2011-10-01,43,42.2600841746198
US-ME,State,ME,2019-12-15,2011-11-01,35,44.1603831990989
US-ME,State,ME,2019-12-15,2011-12-01,32,42.9253684985696
US-ME,State,ME,2019-12-15,2012-01-01,54,52.3999767457716
US-ME,State,ME,2019-12-15,2012-02-01,48,45.1994302602835
US-ME,State,ME,2019-12-15,2012-03-01,51,48.3964831936566
US-ME,State,ME,2019-12-15,2012-04-01,41,37.6596729834626
US-ME,State,ME,2019-12-15,2012-05-01,42,41.7531803995171
US-ME,State,ME,2019-12-15,2012-06-01,34,33.4911982564504
US-ME,State,ME,2019-12-15,2012-07-01,45,37.2183659956738
US-ME,State,ME,2019-12-15,2012-08-01,33,32.9586280080438
US-ME,State,ME,2019-12-15,2012-09-01,35,34.3114143009707
US-ME,State,ME,2019-12-15,2012-10-01,30,30.6139628755187
US-ME,State,ME,2019-12-15,2012-11-01,25,33.8231425711641
US-ME,State,ME,2019-12-15,2012-12-01,20,30.1565014856438
US-ME,State,ME,2019-12-15,2013-01-01,38,36.3806586467264
US-ME,State,ME,2019-12-15,2013-02-01,31,29.1482704439219
US-ME,State,ME,2019-12-15,2013-03-01,34,30.8775768651384
US-ME,State,ME,2019-12-15,2013-04-01,43,38.7985873259454
US-ME,State,ME,2019-12-15,2013-05-01,33,32.5747378295488
US-ME,State,ME,2019-12-15,2013-06-01,34,33.7493732485008
US-ME,State,ME,2019-12-15,2013-07-01,38,31.0893088916088
US-ME,State,ME,2019-12-15,2013-08-01,34,33.2805323210036
US-ME,State,ME,2019-12-15,2013-09-01,31,30.3043640116487
US-ME,State,ME,2019-12-15,2013-10-01,25,26.5484049704903
US-ME,State,ME,2019-12-15,2013-11-01,21,29.4583746138423
US-ME,State,ME,2019-12-15,2013-12-01,26,35.153279969447
US-ME,State,ME,2019-12-15,2014-01-01,31,29.7534060214066
US-ME,State,ME,2019-12-15,2014-02-01,31,29.8422108900711
US-ME,State,ME,2019-12-15,2014-03-01,41,37.3909913607463
US-ME,State,ME,2019-12-15,2014-04-01,36,31.5017322879719
US-ME,State,ME,2019-12-15,2014-05-01,34,33.5075030393838
US-ME,State,ME,2019-12-15,2014-06-01,27,27.0892160696889
US-ME,State,ME,2019-12-15,2014-07-01,43,36.9669550558771
US-ME,State,ME,2019-12-15,2014-08-01,38,36.7641113786253
US-ME,State,ME,2019-12-15,2014-09-01,37,36.2197085895909
US-ME,State,ME,2019-12-15,2014-10-01,24,25.9458679875716
US-ME,State,ME,2019-12-15,2014-11-01,20,27.8556538435364
US-ME,State,ME,2019-12-15,2014-12-01,26,34.4264301816064
US-ME,State,ME,2019-12-15,2015-01-01,29,27.9363525945195
US-ME,State,ME,2019-12-15,2015-02-01,26,25.2530354293917
US-ME,State,ME,2019-12-15,2015-03-01,30,26.2979045304528
US-ME,State,ME,2019-12-15,2015-04-01,37,32.2424856578554
US-ME,State,ME,2019-12-15,2015-05-01,28,27.550156757576
US-ME,State,ME,2019-12-15,2015-06-01,34,34.0760536513618
US-ME,State,ME,2019-12-15,2015-07-01,26,21.1897182886641
US-ME,State,ME,2019-12-15,2015-08-01,29,27.6795001019674
US-ME,State,ME,2019-12-15,2015-09-01,32,31.5567195237492
US-ME,State,ME,2019-12-15,2015-10-01,29,30.8738927807928
US-ME,State,ME,2019-12-15,2015-11-01,25,32.0190153191694
US-ME,State,ME,2019-12-15,2015-12-01,16,24.0348538153632
US-ME,State,ME,2019-12-15,2016-01-01,28,26.9061275631158
US-ME,State,ME,2019-12-15,2016-02-01,22,21.1981852947282
US-ME,State,ME,2019-12-15,2016-03-01,29,24.9735774090955
US-ME,State,ME,2019-12-15,2016-04-01,31,26.242995126401
US-ME,State,ME,2019-12-15,2016-05-01,25,24.4824708122215
US-ME,State,ME,2019-12-15,2016-06-01,25,25.4885560210356
US-ME,State,ME,2019-12-15,2016-07-01,26,21.8321535748029
US-ME,State,ME,2019-12-15,2016-08-01,31,29.6755982772771
US-ME,State,ME,2019-12-15,2016-09-01,19,19.2190975511029
US-ME,State,ME,2019-12-15,2016-10-01,23,25.0505128119081
US-ME,State,ME,2019-12-15,2016-11-01,18,24.5771808767159
US-ME,State,ME,2019-12-15,2016-12-01,19,26.4777440509373
US-ME,State,ME,2019-12-15,2017-01-01,24,22.8905581266207
US-ME,State,ME,2019-12-15,2017-02-01,28,26.7137539977885
US-ME,State,ME,2019-12-15,2017-03-01,30,25.5710524209509
US-ME,State,ME,2019-12-15,2017-04-01,24,19.2976140866849
US-ME,State,ME,2019-12-15,2017-05-01,24,23.3383337993065
US-ME,State,ME,2019-12-15,2017-06-01,22,22.9978581423672
US-ME,State,ME,2019-12-15,2017-07-01,22,18.1030918901691
US-ME,State,ME,2019-12-15,2017-08-01,23,22.1020844018111
US-ME,State,ME,2019-12-15,2017-09-01,16,16.4269338485226
US-ME,State,ME,2019-12-15,2017-10-01,17,19.3198416185931
US-ME,State,ME,2019-12-15,2017-11-01,17,23.2618813352329
US-ME,State,ME,2019-12-15,2017-12-01,16,23.1505958804902
US-ME,State,ME,2019-12-15,2018-01-01,21,19.8163926818901
US-ME,State,ME,2019-12-15,2018-02-01,19,17.4430969625637
US-ME,State,ME,2019-12-15,2018-03-01,26,21.3946641572017
US-ME,State,ME,2019-12-15,2018-04-01,29,24.1165002872446
US-ME,State,ME,2019-12-15,2018-05-01,17,16.239883811627
US-ME,State,ME,2019-12-15,2018-06-01,16,17.5803210325564
US-ME,State,ME,2019-12-15,2018-07-01,23,19.0405686566326
US-ME,State,ME,2019-12-15,2018-08-01,17,16.6244719999651
US-ME,State,ME,2019-12-15,2018-09-01,19,19.1958025502456
US-ME,State,ME,2019-12-15,2018-10-01,14,16.4557062803927
US-ME,State,ME,2019-12-15,2018-11-01,12,18.1885394820327
US-ME,State,ME,2019-12-15,2018-12-01,12,19.1107575690533
US-ME,State,ME,2019-12-15,2019-01-01,21,19.7415638104313
US-ME,State,ME,2019-12-15,2019-02-01,25,23.0639319635783
US-ME,State,ME,2019-12-15,2019-03-01,23,18.4069582697893
US-ME,State,ME,2019-12-15,2019-04-01,21,16.2892615425448
US-ME,State,ME,2019-12-15,2019-05-01,23,21.9374122825992
US-ME,State,ME,2019-12-15,2019-06-01,12,14.006379436222
US-ME,State,ME,2019-12-15,2019-07-01,23,18.96033850176
US-ME,State,ME,2019-12-15,2019-08-01,15,14.9345713110677
US-ME,State,ME,2019-12-15,2019-09-01,20,19.9775680462936
US-ME,State,ME,2019-12-15,2019-10-01,16,18.3937744250399
US-ME,State,ME,2019-12-15,2019-11-01,12,18.1107212820273
US-MI-505,City,Detroit,2019-12-15,2004-02-01,28,26.3026532573687
US-MI-505,City,Detroit,2019-12-15,2004-03-01,50,46.4688820788698
US-MI-505,City,Detroit,2019-12-15,2004-04-01,21,22.2985949791188
US-MI-505,City,Detroit,2019-12-15,2004-05-01,30,26.8577547408744
US-MI-505,City,Detroit,2019-12-15,2004-06-01,28,27.5158974488531
US-MI-505,City,Detroit,2019-12-15,2004-07-01,29,26.4772209485228
US-MI-505,City,Detroit,2019-12-15,2004-08-01,29,26.204366444396
US-MI-505,City,Detroit,2019-12-15,2004-09-01,27,26.9139215944301
US-MI-505,City,Detroit,2019-12-15,2004-10-01,29,29.3033917323033
US-MI-505,City,Detroit,2019-12-15,2004-11-01,25,27.9471258654566
US-MI-505,City,Detroit,2019-12-15,2004-12-01,19,25.9080851930476
US-MI-505,City,Detroit,2019-12-15,2005-01-01,23,22.7909961599357
US-MI-505,City,Detroit,2019-12-15,2005-02-01,21,21.2298410412658
US-MI-505,City,Detroit,2019-12-15,2005-03-01,23,22.8570165526357
US-MI-505,City,Detroit,2019-12-15,2005-04-01,28,25.9803822293971
US-MI-505,City,Detroit,2019-12-15,2005-05-01,36,30.7227648589772
US-MI-505,City,Detroit,2019-12-15,2005-06-01,23,26.7599697120964
US-MI-505,City,Detroit,2019-12-15,2005-07-01,33,29.0521821441647
US-MI-505,City,Detroit,2019-12-15,2005-08-01,37,30.1337485937886
US-MI-505,City,Detroit,2019-12-15,2005-09-01,25,26.7230917305074
US-MI-505,City,Detroit,2019-12-15,2005-10-01,24,24.7720983636976
US-MI-505,City,Detroit,2019-12-15,2005-11-01,22,22.5772705248799
US-MI-505,City,Detroit,2019-12-15,2005-12-01,12,18.683222237444
US-MI-505,City,Detroit,2019-12-15,2006-01-01,22,20.6145732657163
US-MI-505,City,Detroit,2019-12-15,2006-02-01,23,22.6715142294049
US-MI-505,City,Detroit,2019-12-15,2006-03-01,24,24.005863717408
US-MI-505,City,Detroit,2019-12-15,2006-04-01,33,26.6442427894195
US-MI-505,City,Detroit,2019-12-15,2006-05-01,21,23.2701818852655
US-MI-505,City,Detroit,2019-12-15,2006-06-01,25,25.3145807669259
US-MI-505,City,Detroit,2019-12-15,2006-07-01,34,27.9183029731144
US-MI-505,City,Detroit,2019-12-15,2006-08-01,27,26.9874672901856
US-MI-505,City,Detroit,2019-12-15,2006-09-01,34,30.5683197002996
US-MI-505,City,Detroit,2019-12-15,2006-10-01,26,28.3152503904685
US-MI-505,City,Detroit,2019-12-15,2006-11-01,27,31.1926342648272
US-MI-505,City,Detroit,2019-12-15,2006-12-01,25,33.6921905891316
US-MI-505,City,Detroit,2019-12-15,2007-01-01,44,39.7200021819923
US-MI-505,City,Detroit,2019-12-15,2007-02-01,35,38.8804042352594
US-MI-505,City,Detroit,2019-12-15,2007-03-01,52,46.6826939617334
US-MI-505,City,Detroit,2019-12-15,2007-04-01,57,49.5659782696766
US-MI-505,City,Detroit,2019-12-15,2007-05-01,44,46.9483905834803
US-MI-505,City,Detroit,2019-12-15,2007-06-01,52,49.9556878708862
US-MI-505,City,Detroit,2019-12-15,2007-07-01,50,48.3984451820609
US-MI-505,City,Detroit,2019-12-15,2007-08-01,64,55.6402338806791
US-MI-505,City,Detroit,2019-12-15,2007-09-01,61,56.9797106898426
US-MI-505,City,Detroit,2019-12-15,2007-10-01,46,54.6777827275268
US-MI-505,City,Detroit,2019-12-15,2007-11-01,61,64.6028222060831
US-MI-505,City,Detroit,2019-12-15,2007-12-01,53,68.7254840407218
US-MI-505,City,Detroit,2019-12-15,2008-01-01,70,70.6605975191453
US-MI-505,City,Detroit,2019-12-15,2008-02-01,74,73.3244501945601
US-MI-505,City,Detroit,2019-12-15,2008-03-01,84,76.1741079723266
US-MI-505,City,Detroit,2019-12-15,2008-04-01,81,73.2351912025839
US-MI-505,City,Detroit,2019-12-15,2008-05-01,67,70.7764119881695
US-MI-505,City,Detroit,2019-12-15,2008-06-01,75,76.7903409967457
US-MI-505,City,Detroit,2019-12-15,2008-07-01,98,83.8890587488384
US-MI-505,City,Detroit,2019-12-15,2008-08-01,91,84.2145984403125
US-MI-505,City,Detroit,2019-12-15,2008-09-01,79,81.6029807684678
US-MI-505,City,Detroit,2019-12-15,2008-10-01,85,87.9215377596757
US-MI-505,City,Detroit,2019-12-15,2008-11-01,80,89.3103503351773
US-MI-505,City,Detroit,2019-12-15,2008-12-01,71,92.4702650526655
US-MI-505,City,Detroit,2019-12-15,2009-01-01,87,87.6964316662087
US-MI-505,City,Detroit,2019-12-15,2009-02-01,100,93.2944418150055
US-MI-505,City,Detroit,2019-12-15,2009-03-01,93,89.7620122721979
US-MI-505,City,Detroit,2019-12-15,2009-04-01,100,91.3191130037051
